Year,Month,Day,Kp_00_03,Kp_03_06,Kp_06_09,Kp_09_12,Kp_12_15,Kp_15_18,Kp_18_21,Kp_21_24,ap_00_03,ap_03_06,ap_06_09,ap_09_12,ap_12_15,ap_15_18,ap_18_21,ap_21_24,Ap_daily,SunspotNumber,F107_adj
2014,8,8,3.0,3.333,1.667,2.0,1.667,0.667,0.667,0.333,15,18,6,7,6,3,3,2,8,89,126.4
2014,8,9,0.333,0.667,1.333,0.667,0.667,0.333,0.667,0.333,2,3,5,3,3,2,3,2,3,83,116.3
2014,8,10,0.667,0.333,1.0,1.333,2.0,2.0,3.667,2.0,3,2,4,5,7,7,22,7,7,62,111.3
2014,8,11,1.0,1.0,1.0,0.667,1.333,2.0,1.333,3.333,4,4,4,3,5,7,5,18,6,69,107.3
2014,8,12,2.667,1.333,1.0,1.0,1.333,2.667,4.333,3.667,12,5,4,4,5,12,32,22,12,75,106.8
2014,8,13,2.0,2.0,1.333,1.333,1.667,0.667,1.333,1.0,7,7,5,5,6,3,5,4,5,79,105.6
2014,8,14,0.667,0.667,0.333,0.667,0.667,1.0,0.667,2.0,3,3,2,3,3,4,3,7,4,86,105.4
2014,8,15,1.0,0.667,0.333,0.667,1.333,1.333,0.667,1.333,4,3,2,3,5,5,3,5,4,107,116.0
2014,8,16,0.333,0.333,0.0,0.333,0.0,0.0,0.333,0.667,2,2,0,2,0,0,2,3,1,109,114.8
2014,8,17,1.333,0.667,0.333,2.0,2.667,2.0,0.667,1.0,5,3,2,7,12,7,3,4,5,116,117.9
2014,8,18,0.667,1.333,2.0,0.0,0.667,1.333,1.333,1.0,3,5,7,0,3,5,5,4,4,105,113.3
2014,8,19,0.667,0.667,2.0,2.667,1.667,2.667,3.667,5.333,3,3,7,12,6,12,22,56,15,93,113.3
2014,8,20,2.333,0.667,1.333,1.333,1.333,1.0,1.667,1.667,9,3,5,5,5,4,6,6,5,102,121.1
2014,8,21,3.0,3.0,1.667,2.0,2.0,1.333,2.667,1.667,15,15,6,7,7,5,12,6,9,120,131.3
2014,8,22,1.0,2.0,0.333,0.0,0.667,0.333,0.0,0.667,4,7,2,0,3,2,0,3,3,125,129.3
2014,8,23,0.667,2.0,1.0,0.667,0.333,1.333,1.0,0.667,3,7,4,3,2,5,4,3,4,150,134.9
2014,8,24,0.667,0.333,0.667,0.667,1.333,0.0,0.0,0.0,3,2,3,3,5,0,0,0,2,149,144.0
2014,8,25,0.0,0.333,0.0,0.667,0.667,0.667,0.667,0.667,0,2,0,3,3,3,3,3,2,116,154.8
2014,8,26,0.333,0.333,0.0,1.333,0.667,1.0,1.0,1.0,2,2,0,5,3,4,4,4,3,86,130.8
2014,8,27,0.667,2.333,3.333,3.667,3.667,4.333,4.0,3.333,3,9,18,22,22,32,27,18,19,95,125.3
2014,8,28,3.333,4.667,4.0,3.0,2.333,3.667,2.667,2.333,18,39,27,15,9,22,12,9,19,82,121.0
2014,8,29,3.333,3.667,3.0,4.0,2.667,2.333,3.0,3.667,18,22,15,27,12,9,15,22,18,66,122.5
2014,8,30,3.667,3.667,1.667,3.333,3.333,1.667,2.667,1.667,22,22,6,18,18,6,12,6,14,76,125.5
2014,8,31,2.0,1.667,2.333,3.667,2.667,1.667,4.0,3.667,7,6,9,22,12,6,27,22,14,82,127.1
2014,9,1,3.0,2.333,2.333,2.333,2.667,2.0,2.0,2.667,15,9,9,9,12,7,7,12,10,96,128.9
2014,9,2,2.0,2.333,2.0,1.667,2.667,2.0,2.0,3.0,7,9,7,6,12,7,7,15,9,110,138.7
2014,9,3,2.667,3.333,2.667,1.667,1.333,1.333,1.333,2.0,12,18,12,6,5,5,5,7,9,102,140.1
2014,9,4,2.667,2.0,1.333,2.0,1.667,0.667,0.667,1.333,12,7,5,7,6,3,3,5,6,120,148.4
2014,9,5,1.333,1.333,1.667,1.667,1.667,2.0,1.667,2.667,5,5,6,6,6,7,6,12,7,116,146.3
2014,9,6,1.0,2.333,2.667,1.333,1.667,3.333,2.333,2.667,4,9,12,5,6,18,9,12,9,142,159.8
2014,9,7,3.0,3.0,2.333,0.667,0.667,0.667,0.667,0.333,15,15,9,3,3,3,3,2,7,165,162.6
2014,9,8,0.0,1.333,1.667,0.667,1.0,1.333,1.667,2.0,0,5,6,3,4,5,6,7,4,154,166.3
2014,9,9,2.0,1.667,1.333,1.667,1.667,1.667,2.333,2.333,7,6,5,6,6,6,9,9,7,175,161.6
2014,9,10,2.333,0.0,0.667,1.0,0.667,2.0,2.333,3.0,9,0,3,4,3,7,9,15,6,169,177.0
2014,9,11,2.667,3.667,2.333,2.333,1.667,1.0,1.333,3.333,12,22,9,9,6,4,5,18,11,160,153.4
2014,9,12,5.333,4.333,2.0,3.0,1.667,5.0,4.667,6.333,56,32,7,15,6,48,39,94,37,126,154.0
2014,9,13,3.667,2.667,4.0,1.333,2.0,2.0,2.333,1.333,22,12,27,5,7,7,9,5,12,125,146.9
2014,9,14,0.333,0.333,0.667,0.333,0.667,0.667,0.0,0.0,2,2,3,2,3,3,0,0,2,104,141.0
2014,9,15,0.0,0.333,1.0,0.333,0.667,0.333,0.333,0.667,0,2,4,2,3,2,2,3,2,94,134.4
2014,9,16,1.667,2.333,2.0,1.333,1.0,1.333,2.0,2.667,6,9,7,5,4,5,7,12,7,114,134.1
2014,9,17,2.0,0.667,0.0,0.333,0.667,1.667,2.0,2.0,7,3,0,2,3,6,7,7,4,123,134.2
2014,9,18,2.0,1.0,0.667,0.667,1.0,1.333,2.667,2.667,7,4,3,3,4,5,12,12,6,82,121.3
2014,9,19,3.667,4.667,3.333,3.333,3.333,3.667,3.0,2.333,22,39,18,18,18,22,15,9,20,79,122.8
2014,9,20,2.0,2.0,1.0,1.333,2.333,1.0,0.333,1.0,7,7,4,5,9,4,2,4,5,80,120.1
2014,9,21,1.333,3.0,1.333,1.0,1.0,1.0,1.667,1.0,5,15,5,4,4,4,6,4,6,95,124.9
2014,9,22,1.0,2.333,2.0,1.667,2.667,2.0,2.0,1.667,4,9,7,6,12,7,7,6,7,101,136.8
2014,9,23,2.667,2.0,2.0,2.0,2.667,3.0,2.667,2.333,12,7,7,7,12,15,12,9,10,119,139.1
2014,9,24,3.667,3.667,2.667,4.0,3.667,3.333,3.0,4.0,22,22,12,27,22,18,15,27,21,108,145.6
2014,9,25,3.667,2.333,2.333,2.667,2.0,1.667,2.333,3.0,22,9,9,12,7,6,9,15,11,144,167.8
2014,9,26,3.0,3.333,2.667,2.667,4.0,3.333,2.0,3.0,15,18,12,12,27,18,7,15,16,165,171.0
2014,9,27,4.333,4.0,3.333,2.333,2.333,2.333,2.0,1.0,32,27,18,9,9,9,7,4,14,181,182.2
2014,9,28,1.667,1.333,1.333,2.333,2.333,2.0,2.333,1.0,6,5,5,9,9,7,9,4,7,193,181.8
2014,9,29,2.0,1.667,1.333,2.333,2.0,1.333,3.667,2.667,7,6,5,9,7,5,22,12,9,180,175.6
2014,9,30,2.667,4.0,2.333,3.333,2.333,2.0,2.333,2.333,12,27,9,18,9,7,9,9,12,178,162.6
2014,10,1,4.0,2.333,2.667,2.333,1.667,2.333,1.667,2.0,27,9,12,9,6,9,6,7,11,135,155.4
2014,10,2,2.0,2.333,1.667,1.333,1.667,2.0,1.333,2.333,7,9,6,5,6,7,5,9,7,126,149.3
2014,10,3,2.333,0.333,1.0,0.333,0.333,1.0,0.667,0.333,9,2,4,2,2,4,3,2,4,117,136.9
2014,10,4,1.333,1.667,2.0,1.0,0.667,0.333,1.0,1.667,5,6,7,4,3,2,4,6,5,105,127.6
2014,10,5,1.667,1.667,1.333,0.667,1.667,1.667,1.333,1.0,6,6,5,3,6,6,5,4,5,89,128.4
2014,10,6,2.667,2.0,0.333,0.667,0.667,0.333,1.0,2.667,12,7,2,3,3,2,4,12,6,68,129.9
2014,10,7,2.0,3.0,0.333,0.333,0.667,0.667,0.333,1.0,7,15,2,2,3,3,2,4,5,68,125.2
2014,10,8,1.0,1.333,1.333,3.0,2.0,1.667,2.0,2.667,4,5,5,15,7,6,7,12,8,74,126.2
2014,10,9,3.333,4.0,3.667,2.333,2.0,1.667,2.0,2.0,18,27,22,9,7,6,7,7,13,59,118.6
2014,10,10,2.667,3.333,1.333,0.333,0.667,1.0,1.333,1.667,12,18,5,2,3,4,5,6,7,36,120.4
2014,10,11,1.667,2.667,2.667,2.333,3.0,1.333,0.667,0.333,6,12,12,9,15,5,3,2,8,30,111.6
2014,10,12,0.0,0.0,0.333,1.0,1.333,0.667,1.333,0.667,0,0,2,4,5,3,5,3,3,30,110.0
2014,10,13,1.0,0.333,1.333,0.0,1.0,2.0,2.667,2.667,4,2,5,0,4,7,12,12,6,42,112.6
2014,10,14,0.667,1.0,0.667,1.667,3.333,4.333,4.333,5.0,3,4,3,6,18,32,32,48,18,74,131.9
2014,10,15,4.0,3.0,2.0,1.333,1.667,1.0,0.333,0.667,27,15,7,5,6,4,2,3,9,89,125.0
2014,10,16,1.667,1.0,0.667,1.667,1.667,1.667,1.667,3.0,6,4,3,6,6,6,6,15,6,70,138.0
